product_name,product_id,listing_price,sale_price,brand,description,rating,reviews
Nike x Olivia Kim Air Footscape,CK3321-100,12995.0,9097,Nike,"Designer Olivia Kim couldn't get a pair of Footscapes when they dropped in '96 because they didn't make her size. Now, she's curating her own line of Nikes—with sizes to match. Inspired by the '90s in NYC and the sneakers Olivia dreamt of owning, the Nike x Olivia Kim Air Footscape throws it back to her memories of the era's fashion and culture.",0.0,0
Nike M2K Tekno,AO3108-018,10995.0,8995,Nike,"The Nike M2K Tekno draws inspiration from the Monarch franchise and pushes it into the future with space-age detailing. Its layered upper mimics the design of the OG Monarch, while the chunky outsole draws on the beloved Monarch IV.",4.0,13
PG 3,AO2607-401,8995.0,7197,Nike,"Paul George's moon shot took him from Palmdale to basketball stardom, and now he's heading to new heights with clouds under his feet. Built on an outsole inspired by moon craters, the PG 3 combines sensational traction with responsive Zoom Air cushioning that helps you move seamlessly between offence and defence.",4.0,19
Air Jordan 5 Retro,CN2932-100,10995.0,18995,Nike,"The Air Jordan 5 Retro brings back the original that was inspired by WWII fighter planes, featuring a mid-top profile and synthetic leather. An inner-sleeve creates a snug, comfortable feel.",4.6,8
Nike Air Max Dia NRG,CQ2503-900,10995.0,7697,Nike,"Crisp and clean with the perfect amount of lift, the Nike Air Max Dia is designed to elevate her every day. The minimal upper features no-sew skins and breathable mesh for an airiness that matches the swirled iridescent patterns. Boosting style and comfort, the Max Air unit underfoot joins with the super-soft foam midsole.",4.3,3
Nike Mercurial Vapor 13 Elite FG,AQ4176-049,10995.0,21995,Nike,"Building on the 360-degree Flyknit innovation of the 12, the Nike Mercurial Vapor 13 Elite FG adds a Nike Aerowtrac zone to the forefoot and a slightly stiffer chassis to help supercharge traction. Inside, an insole with NikeGrip technology provides maximum interior traction underfoot and lightweight cushioning.",3.5,4
Nike Air Max 720,AR9293-603,15995.0,9597,Nike,"The Nike Air Max 720 goes bigger than ever before with Nike's tallest Air unit yet, which offers more air underfoot for unimaginable, all-day comfort. Has Air Max gone too far? We hope so.",4.9,18
Nike Zoom KD12,AR4229-003,10995.0,12995,Nike,"Kevin Durant always looks relaxed—until he attacks. His game is reserved yet explosive, difficult to guard and impossible to stop. The KD12 was built for his dominance and endless energy all game long, with the latest innovation in Nike Zoom Air technology.",4.6,18
Air Jordan 7 Retro,313358-006,15995.0,11197,Nike,"The Air Jordan 7 Retro celebrates MJ's championship legacy with a reissue of his 7th game shoe, the one he famously wore to gold-medal glory.",4.8,4
Nike Mercurial Superfly 7 Academy IC,AT7975-606,10995.0,8495,Nike,"The soft upper of the Nike Mercurial Superfly 7 Academy IC wraps your foot for a second-skin fit, while the rubber outsole helps supercharge traction on the court or street.",5.0,1
Nike Air Zoom Pegasus 36 FlyEase,BV0614-005,9995.0,7997,Nike,The Nike Air Zoom Pegasus 36 FlyEase maintains everything you love about the Pegasus and adds a zip for effortless on and off. The no-tie lacing system adjusts easily for a secure feel as you tackle your miles.,3.0,4
Nike Daybreak,CQ7620-001,10995.0,9995,Nike,"Find throwback style and history etched into every detail. Following in the footsteps of the OG from '79, the marathon-winning Nike Daybreak is a blast from the past. Its iconic Waffle outsole combines with fabric in the upper and archival colourways for a heritage look.",0.0,0
Nike P-6000 Icon Clash,BV1021-007,7995.0,5597,Nike,"A mash-up of Pegasus' past, the Nike P-6000 Icon Clash features breathable mesh with horizontal and vertical overlays for a 2000s running look that is as striking as, say, a majestic winged horse. Drawing on the design of the Nike Pegasus 25 and 2006, its running aesthetic meets all-day comfort for the streets.",4.7,10
Nike Mercurial Superfly 7 Elite FG,AQ4174-049,10995.0,22995,Nike,"Building on the 360 innovation of the 6, the Nike Mercurial Superfly 7 Elite FG Boot adds a Nike Aerowtrac zone to the forefoot and a slightly stiffer chassis to help supercharge traction.",4.3,8
Nike SB Chron Solarsoft Premium,CK0980-002,10995.0,5995,Nike,The Nike SB Chron Solarsoft Premium makes a statement with a fresh print. You'll get the same flexible comfort you love with a touch of something extra.,0.0,0
Nike Tiempo Legend 8 Club TF,AT6109-606,10995.0,4495,Nike,The Nike Tiempo Legend 8 Club TF takes the touch of textured synthetic leather and adds a grippy rubber outsole for multi-directional traction.,0.0,0
Nike Air Max Bella TR 3,CJ0842-600,10995.0,6495,Nike,"The Nike Air Max Bella TR 3 provides stable, comfortable cushioning for weightlifting and circuit training. Lightweight mesh lets your feet breathe, and the laces secure your foot.",0.0,0
Nike Blazer Low Suede,AV9373-002,6995.0,5597,Nike,The Nike Blazer Low Suede Women's Shoe refines the old-school basketball icon with a suede upper.,0.0,0
Nike Air Max 95 Premium,807443-503,16995.0,13597,Nike,"The Nike Air Max 95 Premium retains its iconic look, but is sleeker, lighter and geared for 24/7 comfort and style. It features inspiration from the human body itself. The midsole represents the spine, graduated panels are the muscles, the lace loops are the shoe's ribs and the fabric tongue is its skin.",3.7,3
Nike Pre-Love O.X.,AO3166-300,10995.0,7495,Nike,The Nike Pre-Love O.X. Women's Shoe features a running-inspired profile and lightweight foam cushioning for all-day comfort.,5.0,3
Nike Mercurial Vapor 13 Academy MG,AT5269-606,10995.0,7495,Nike,"Building on the forefoot plate innovation of the 12, the Nike Mercurial Vapor 13 Academy Boot adds a versatile multi-ground plate that provides traction on natural- and artificial-grass surfaces.",0.0,0
Nike Mercurial Superfly 7 Academy MG,AT7946-414,10995.0,8495,Nike,"Building on the forefoot plate innovation of the 6, the Nike Mercurial Superfly 7 Academy MG Boot adds a versatile multi-ground plate that provides traction on natural- and artificial-grass surfaces.",5.0,2
Nike Air Force 1 '07 SE,CI3446-001,10995.0,7995,Nike,The Nike Air Force 1 '07 SE incorporates the same hoops-inspired performance features of the 1982 original while adding details that call to mind the 2000s aesthetic.,5.0,1
Nike Zoom Pegasus Turbo XX,AR4347-600,16995.0,13597,Nike,"Bridging performance and style, the Nike Zoom Pegasus Turbo XX Women's Running Shoe combines a full-length ZoomX midsole with an upper re-imagined exclusively for women. This feather-light translucent upper pops with a racing-stripe print that looks as fast as it feels, while Nike ZoomX foam delivers revolutionary responsiveness. A transparent, soft TPU overlay wraps your midfoot for the fit you need.",1.0,1
Nike React Metcon,BQ6044-100,10995.0,12995,Nike,"The Nike React Metcon takes the stability and traction from the training original and pairs it with Nike's most comfortable cushioning. Tackle high-impact and lifting workouts with a light, breathable upper and durable grip to keep you going.",3.9,10
Nike Air Max 200,CI3867-001,10995.0,9995,Nike,"Inspired by energy patterns radiating from Earth—like the flow of lava and ocean waves—the Nike Air Max 200 offers a springy Air Max unit for flawless comfort. With exceptional cushioning and modern detailing, this shoe radiates cool.",0.0,0
Nike Phantom Venom Academy IC,AO0570-810,7495.0,5247,Nike,"The Nike Phantom Venom Academy IC is engineered for powerful, precise strikes that win games. Ridges on the instep create spin to control the flight of the ball, while the herringbone outsole provides the traction needed to unleash at any moment.",0.0,0
Nike Phantom Vision Academy Dynamic Fit IC,AO3267-080,8495.0,6797,Nike,"The Nike Phantom Vision Academy Dynamic Fit IC provides precise touch to win small-sided glory, wherever the game finds you. A Ghost Laces system provides secure lockdown while a textured instep is always ready to receive, turn and score.",0.0,0
Air Jordan 1 Jester XX Low Laced SE,CQ0278-200,8995.0,7197,Nike,"Lighten up, have some fun, and sweat nothing except for comfort. The Air Jordan 1 Jester XX Low Laced SE features premium materials and a smooth, satiny lining, giving you plenty of support to match the step-in comfort. The shiny gold-tone finish and wavy, unconventional midsole gives it some playful attitude and added flexibility.",0.0,0
Nike Mercurial Vapor 13 Club MG,AT7968-606,10995.0,4995,Nike,The Nike Mercurial Vapor 13 Club MG wraps your foot for streamlined speed. A versatile multi-ground plate provides traction on natural- and artificial-grass surfaces.,0.0,0
Nike Zoom Pegasus Turbo 2 Special Edition,BV7757-500,15995.0,12797,Nike,"The Nike Zoom Pegasus Turbo 2 is updated with a featherlight upper, while energy-returning foam brings revolutionary responsiveness to your long-distance training.",5.0,1
Nike Metcon 5 AMP,CN5455-160,10995.0,11995,Nike,The Nike Metcon 5 AMP arms you with stability for heavy lifting and traction for sprints during high-impact training. It combines breathability and durability to be your secret weapon in the gym.,4.5,2
Air Jordan 5 Retro,CD2722-001,10995.0,15995,Nike,"The Air Jordan 5 Retro for women gives a colourful makeover to one of MJ's most memorable game shoes. Featuring iconic fighter plane-inspired midsole sculpting and moulded lace toggle, this version flashes an all-over reflective rainbow print for some bold colour and energy.",3.3,3
Nike ZoomX Vaporfly NEXT%,AO4568-600,10995.0,19995,Nike,"The Nike ZoomX Vaporfly NEXT% clears your path to record-breaking speed with a lighter design and faster feel than before. With more cushioning underfoot and reduced weight up top, the result is unprecedented energy return and comfort.",4.7,45
Nike Mercurial Vapor 13 Academy IC,AT7993-414,7495.0,5247,Nike,"The soft upper of the Nike Mercurial Vapor 13 Academy IC wraps your foot for a second-skin fit, while the rubber outsole helps supercharge traction on the court or street.",0.0,0
Nike Tiempo Legend 8 Academy TF,AT6100-606,10995.0,6495,Nike,The Nike Tiempo Legend 8 Academy TF takes the legendary touch of calfskin leather and adds a grippy rubber outsole for multi-directional traction.,0.0,0
Kyrie 6 'Enlightenment',BQ4630-500,10995.0,8797,Nike,"In spiritual circles, the colour purple represents enlightenment. It speaks to being fully connected to your spiritual mind by tapping into an inner source of potential that was otherwise undiscovered. The Kyrie 6 'Enlightenment' plays up the unseen spirituality theme with an all-seeing eye graphic on the side of the upper and a purple colour scheme.",4.4,10
Nike React Metcon AMP,CT9155-063,10995.0,13995,Nike,"The Nike React Metcon AMP takes the stability and traction from the original and pairs it with React foam, Nike's most comfortable cushioning. It feels soft and springy with a breathable upper, but it's still stable enough to tackle lifting and high-impact workouts. A glow-in-the-dark rubber sole climbs up the side of the shoe for durability and extra grip during rope climbs.",3.0,1
Air Jordan 8 Retro,CI1236-100,15995.0,12797,Nike,The Air Jordan 8 Retro recaptures the memorable look of the '93 release. It's made from real and synthetic leather and has the same distinct and daring design that made the original such a '90s favourite.,5.0,1
Nike Phantom Venom Club IC,AO0578-717,4995.0,3497,Nike,"The Nike Phantom Venom Club IC is engineered for powerful, precise strikes that win games. A microtexture on the soft synthetic upper helps provide control, while the rubber sole gives you the traction needed to unleash at any moment.",0.0,0
Nike Mercurial Superfly 7 Academy TF,AT7978-414,8495.0,5947,Nike,"The soft upper of the Nike Mercurial Superfly 7 Academy TF Shoe wraps your foot for a second-skin fit, while the rubber outsole helps supercharge traction on turf.",5.0,1
Nike Air Max 98,AH6799-300,10995.0,16995,Nike,"The Nike Air Max 98 features the OG design lines that were inspired by the walls of the Grand Canyon while adding bursts of fresh colour to the upper. The fluid, textured look and full-length Nike Air cushioning set you apart from the pack.",4.0,4
Nike P-6000 SE,CJ9585-600,8995.0,6297,Nike,"A mash-up of Pegasus' past, the Nike P-6000 SE features breathable mesh with horizontal and vertical overlays for a 2000s running look. Its retro running aesthetic meets all-day comfort for the streets.",0.0,0
